Time,Amount,Class
84559,1,0
84559,3.84,0
84559,1,0
84560,1,0
84560,1,0
84561,1,0
84561,1,0
84562,67.96,0
84562,1,0
84562,1,0
84563,1,0
84563,1,0
84564,19.36,0
84564,1,0
84564,1,0
84565,1,0
84565,9.98,0
84565,1,0
84565,1.98,0
84566,1,0
84566,1,0
84566,1.99,0
84566,8.73,0
84567,1,0
84567,1,0
84568,1,0
84568,10.68,0
84568,1,0
84569,1,0
84569,1,0
84570,1,0
84570,1,0
84570,21.41,0
84571,1,0
84571,1,0
84571,27.87,0
84572,1,0
84572,1,0
84572,1,0
84573,386.5,0
84573,1,0
84573,1,0
84574,1,0
84574,1099,0
84574,18.19,0
84574,1,0
84575,13.99,0
84575,1,0
84575,1,0
84575,79,0
84575,67,0
84575,52,0
84576,1,0
84576,1,0
84576,6,0
84577,1,0
84577,23.36,0
84578,1,0
84578,236.6,0
84578,196,0
84578,1,0
84579,1,0
84579,38.44,0
84579,16.98,0
84579,1,0
84580,1,0
84580,3.59,0
84580,1,0
84580,2.78,0
84580,1,0
84580,11.31,0
84580,1.98,0
84581,1,0
84582,3.9,0
84582,1,0
84582,541.1,0
84582,150,0
84582,1,0
84583,1,0
84583,1,0
84584,2.99,0
84584,1,0
84584,1,0
84584,2.69,0
84585,1,0
84585,1,0
84585,80,0
84586,208.38,0
84586,49.99,0
84586,1,0
84586,47.66,0
84586,1,0
84586,1.98,0
84587,0.28,0
84587,1,0
84587,1,0
84588,108.9,0
84588,1,0
84588,1,0
84588,9.99,0
84589,1,0
84589,1,0
84589,84.74,0
84590,1,0
84590,8.93,0
84590,1,0
84591,298.97,0
84591,1,0
84591,153,0
84591,1,0
84592,392.72,0
84592,1,0
84592,0.76,0
84592,1,0
84593,1,0
84593,9.86,0
84593,1,0
84594,7.99,0
84594,1.78,0
84594,1,0
84594,11.66,0
84594,1,0
84595,31.81,0
84595,4.46,0
84595,1,0
84595,19.95,0
84595,0.77,0
84596,1,0
84596,1,0
84597,4.9,0
84597,1,0
84597,41.41,0
84597,1,0
84598,1,0
84598,30,0
84598,1,0
84598,1.29,0
84598,6.9,0
84598,1,0
84599,122.89,0
84599,1,0
84599,199,0
84599,9.99,0
84600,4.49,0
84600,1,0
84600,1,0
84601,1,0
84601,1,0
84601,5.49,0
84602,1,0
84602,14.99,0
84602,1,0
84602,50,0
84603,1,0
84603,1,0
84603,3.68,0
84603,62.48,0
84604,66.07,0
84604,1,0
84604,1,0
84605,1,0
84605,1,0
84605,1,0
84606,113.4,0
84606,1,0
84606,1,0
84607,7.71,0
84607,1,0
84607,1,0
84608,1,0
84608,1,0
84608,1,0
84609,1,0
84609,1,0
84609,140,0
84610,1,0
84611,1,0
84611,1,0
84612,1,0
84612,6.56,0
84612,1,0
84613,12.99,0
84613,1.31,0
84613,1,0
84613,1,0
84614,1,0
84614,12.31,0
84614,9.21,0
84615,1,0
84615,1,0
84615,109.82,0
84616,1,0
84617,0.92,0
84617,1,0
84617,4.99,0
84617,1,0
84618,1,0
84618,15.09,0
84618,2.69,0
84618,4.9,0
84618,33,0
84618,1,0
84619,1,0
84619,1,0
84620,1,0
84621,1,0
84621,120,0
84621,1,0
84621,1,0
84621,48.68,0
84621,2.99,0
84622,1,0
84622,1,0
84623,1,0
84623,1,0
84623,1,0
84623,85.8,0
84624,1,0
84624,6.18,0
84624,1,0
84624,1,0
84624,57.01,0
84625,1,0
84625,0,0
84625,1,0
84625,0.01,0
84625,1,0
84626,149.5,0
84626,1,0
84627,1,0
84627,1,0
84628,6.76,0
84628,49.17,0
84628,1,0
84628,1,0
84629,1,0
84629,1,0
84629,3.57,0
84630,1,0
84630,1,0
84630,0,0
84631,1,0
84631,86,0
84631,308.63,0
84632,149,0
84632,53.89,0
84632,28.06,0
84632,28.06,0
84632,27.23,0
84632,27.23,0
84633,156,0
84633,1,0
84633,1.29,0
84633,6.05,0
84634,10.75,0
84634,1,0
84635,1.29,0
84635,1,0
84636,1,0
84636,0.77,0
84637,104.1,0
84637,67.9,0
84637,1,0
84637,1,0
84638,50,0
84638,1,0
84638,1,0
84639,1,0
84639,1,0
84640,1.98,0
84640,3.59,0
84640,1,0
84641,1,0
84641,61.09,0
84641,4.99,0
84641,1,0
84642,1,0
84642,1,0
84642,126.95,0
84642,18.99,0
84642,0.89,0
84643,185.59,0
84644,9.68,0
84645,6.99,0
84645,0.99,0
84646,1,0
84646,1,0
84646,1,0
84646,1,0
84649,1061.25,0
84650,31.46,0
84650,39.95,0
84651,129.69,0
84651,10.47,0
84652,0.76,0
84652,10,0
84652,573.7,0
84653,0.99,0
84653,8,0
84654,99.5,0
84655,61.66,0
84656,19.95,0
84656,160.56,0
84657,22.14,0
84659,59.9,0
84660,189,0
84660,0.89,0
84661,13.71,0
84662,52,0
84663,41.07,0
84663,1.79,0
84665,6.99,0
84665,2.37,0
84665,33,0
84666,20.6,0
84666,6.99,0
84667,10.94,0
84668,10,0
84669,1.98,0
84669,0.89,0
84669,1.79,0
84669,6.47,0
84669,12.99,0
84670,1.98,0
84672,7.99,0
84672,39.36,0
84672,2.69,0
84673,9.98,0
84673,11.5,0
84674,114,0
84674,0.77,0
84675,48.98,0
84675,41.97,0
84676,8.01,0
84676,17,0
84676,5,0
84676,10,0
84676,29.56,0
84678,85.85,0
84679,247,0
84679,157.28,0
84680,5.44,0
84681,1.29,0
84681,9.99,0
84681,7.55,0
84682,1,0
84683,1,0
84684,150,0
84684,52.47,0
84685,17.99,0
84685,9.99,0
84685,98.89,0
84686,3.66,0
84686,25,0
84687,958.43,0
84687,32.27,0
84688,160.02,0
84689,67.61,0
84690,111.91,0
84690,8.99,0
84691,9.99,0
84691,5.99,0
84692,12.99,0
84693,19,0
84694,12.31,1
84695,66.6,0
84695,141,0
84696,2.6,0
84697,19.98,0
84697,0.89,0
84701,49,0
84702,21.1,0
84702,1,0
84703,0.89,0
84704,1.98,0
84704,35.99,0
84704,9.99,0
84707,1,0
84707,976.18,0
84707,18.91,0
84707,2.49,0
84708,1.98,0
84709,50,0
84710,76.11,0
84710,1.29,0
84711,94.88,0
84711,9.35,0
84711,79.95,0
84711,38.42,0
84711,1,0
84712,133.46,0
84713,24.99,0
84713,15,0
84715,0.89,0
84717,3.17,0
84718,1.79,0
84718,143.68,0
84718,264.82,0
84718,1,0
84719,3.57,0
84720,9.99,0
84721,141.41,0
84722,2.49,0
84722,31.64,0
84722,4.49,0
84723,20,0
84724,3.99,0
84725,17.36,0
84726,211.17,0
84727,29.99,0
84727,11.48,0
84728,4.46,0
84728,0.89,0
84728,33.95,0
84728,200,0
84729,38.03,0
84730,333.48,0
84730,245.15,0
84730,92.54,0
84730,13.99,0
84730,390,0
84731,5,0
84731,8.99,0
84733,44.18,0
84733,49.95,0
84734,290.31,0
84735,3.57,0
84735,29.99,0
84736,14.13,0
84736,0,0
84736,82.32,0
84736,105.45,0
84737,53.61,0
84738,45.81,0
84740,140.38,0
84741,3.58,0
84743,7.14,0
84744,10.88,0
84744,7.18,0
84745,124,0
84745,1.98,0
84747,0.89,0
84747,1.47,0
84748,331,0
84749,0.76,0
84749,1,0
84751,7.12,0
84751,64.9,0
84751,0.77,0
84752,3.84,0
84752,148.31,0
84752,3.99,0
84753,46,0
84754,2.69,0
84755,5.37,0
84755,226.65,0
84755,40.67,0
84756,8.99,0
84756,10.41,0
84756,0.77,0
84758,10.34,0
84758,6.95,0
84759,40,0
84759,0.89,0
84760,221.5,0
84760,71.22,0
84761,0.77,0
84762,3,0
84762,2.99,0
84764,8.49,0
84765,5.55,0
84765,12.05,0
84765,153.35,0
84765,9.12,0
84766,8.36,0
84766,2069.8,0
84766,1.68,0
84767,9.03,0
84767,17.2,0
84768,24.95,0
84768,35.8,0
84768,65.55,0
84769,8.99,0
84770,84.05,0
84770,20,0
84770,64,0
84772,9.03,0
84772,298.2,0
84773,0,0
84774,29.95,0
84774,5.08,0
84775,1.29,0
84775,251,0
84776,236.6,0
84776,0.12,0
84777,8.08,0
84778,5.15,0
84778,6.99,0
84779,1,0
84779,0.99,0
84779,40.99,0
84780,20.4,0
84780,45.9,0
84781,103.2,0
84781,669.65,0
84783,1.98,0
84783,5.56,0
84783,5.64,0
84783,99,0
84784,1,0
84785,25,0
84786,10,0
84786,31.37,0
84786,9.93,0
84787,11.83,0
84788,3.56,0
84789,354.33,1
84790,22.95,0
84791,9.99,0
84791,99.9,0
84791,1.88,0
84791,103.8,0
84793,262.1,0
84793,10,0
84793,1408.3,0
84794,0.89,0
84794,9.99,0
84796,27,0
84796,9.99,0
84796,37.16,0
84797,7.68,0
84798,15,0
84798,13.5,0
84798,3.57,0
84798,10.5,0
84798,18.49,0
84799,80,0
84800,16.2,0
84802,37.85,0
84804,6.08,0
84804,9.99,0
84805,29.92,0
84807,98.37,0
84808,22,0
84808,357.36,0
84809,9.99,0
84809,8.99,0
84810,10.22,0
84810,27.76,0
84810,25,0
84812,52.52,0
84812,2.69,0
84815,50.61,0
84815,10,0
84816,200,0
84816,28.6,0
84816,1.18,0
84817,81.68,0
84818,3.84,0
84818,4.42,0
84818,70,0
84818,0.89,0
84819,12.99,0
84819,114,0
84820,36.65,0
84820,9.95,0
84821,5.23,0
84822,9.12,0
84823,0.76,0
84824,5,0
84824,1.79,0
84830,5.9,0
84831,9.21,0
84831,8.32,0
84831,28.98,0
84831,144.6,0
84831,33.24,0
84833,177.44,0
84834,29.99,0
84834,14.16,0
84836,207.47,0
84836,0.89,0
84836,9.99,0
84839,47.45,0
84840,164.88,0
84842,12.89,0
84843,352.3,0
84844,75,0
84845,72.64,0
84846,75.9,0
84846,39.99,0
84846,22.34,0
84846,1.53,0
84847,3.57,0
84847,65.98,0
84847,75,0
84848,1.08,0
84848,1.18,0
84850,69.33,0
84850,93.8,0
84850,28.94,0
84850,11.09,0
84851,107.94,0
84851,6.52,0
84853,48,0
84853,3.59,0
84853,14.98,0
84854,389.25,0
84854,114.35,0
84855,500,0
84855,77,0
84856,39.99,0
84856,198.79,0
84858,0.99,0
84858,2,0
84859,125,0
84860,2.68,0
84860,154.99,0
84862,114,0
84863,3.27,0
84863,64.95,0
84865,19.72,0
84865,9.99,0
84865,11.5,0
84866,59.5,0
84867,11.52,0
84869,99.6,0
84869,364.65,0
84869,0.77,0
84870,4.91,0
84871,1,0
84871,1064.04,0
84871,19.53,0
84872,29.99,0
84872,488,0
84873,12,0
84873,6.15,0
84873,225.11,0
84873,20,0
84873,8.95,0
84874,1.98,0
84874,44.62,0
84875,11.5,0
84876,7.96,0
84876,149.06,0
84876,9.99,0
84876,2.58,0
84877,1.98,0
84877,35,0
84877,11.5,0
84878,121.71,0
84878,74.11,0
84879,19.99,0
84881,0.99,0
84883,1,0
84884,84,0
84884,3.58,0
84885,0.89,0
84885,154.17,0
84885,1.29,0
84888,1,0
84888,0.89,0
84889,453,0
84889,2.97,0
84891,35.97,0
84893,1.25,0
84893,28.4,0
84894,118,0
84894,1.79,0
84895,32.07,0
84896,28.55,0
84896,1,0
84897,2.69,0
84897,1.29,0
84897,68,0
84897,55,0
84898,76.44,0
84898,6.73,0
84899,4.47,0
84899,21.95,0
84899,233.04,0
84899,4.49,0
84901,0,0
84901,15,0
84902,294.59,0
84902,24.9,0
84903,1,0
84903,29.56,0
84903,0.89,0
84903,0.3,0
84904,15.13,0
84904,11.66,0
84904,667.61,0
84904,11.5,0
84905,12.93,0
84905,119.99,0
84906,8,0
84906,72.63,0
84907,12.99,0
84907,19.99,0
84908,46.77,0
84908,0.89,0
84909,38,0
84909,46.13,0
84911,25,0
84913,189.7,0
84913,13.57,0
84914,0.89,0
84914,15,0
84914,0.75,0
84915,7.19,0
84915,167.61,0
84916,3.87,0
84916,14,0
84916,19.95,0
84917,10.99,0
84917,4.49,0
84917,83.23,0
84919,57.77,0
84919,41.7,0
84919,59.75,0
84920,0.99,0
84921,13.99,0
84923,9,0
84923,392.59,0
84923,1.98,0
84923,6.24,0
84924,9.65,0
84925,4.18,0
84925,63.75,0
84926,8,0
84927,31.85,0
84927,3.78,0
84928,9.51,0
84928,168,0
84929,99,0
84929,557.5,0
84930,10.99,0
84930,3.84,0
84930,1.55,0
84932,237.62,0
84933,28,0
84933,88.36,0
84933,0.89,0
84934,3.71,0
84934,19.99,0
84934,0.84,0
84936,15,0
84938,74.99,0
84938,8.99,0
84938,338,0
84938,9.99,0
84940,9.98,0
84941,8.94,0
84943,426,0
84943,3.49,0
84943,24.99,0
84944,160.7,0
84945,777.1,0
84945,15.99,0
84946,3.71,0
84946,0,0
84947,60.85,0
84948,74.97,0
84949,118.68,0
84950,36.5,0
84950,1.84,0
84950,14.98,0
84950,26.11,0
84952,22.7,0
84952,9.88,0
84953,139.82,0
84954,0.89,0
84954,0.76,0
84954,45.75,0
84955,15,0
84956,28.84,0
84956,38.03,0
84957,43.48,0
84957,10,0
84959,17.99,0
84961,3.77,0
84961,1,0
84962,727.42,0
84963,6.99,0
84963,44,0
84963,12.99,0
84964,9.76,0
84965,11.54,0
84965,40.94,0
84965,6.97,0
84965,1.79,0
84966,153.08,0
84966,7.12,0
84966,123.91,0
84966,1.29,0
84967,14.99,0
84967,9.4,0
84968,0,0
84968,2.36,0
84968,9.03,0
84969,44.95,0
84969,39,0
84970,34.99,0
84970,0.89,0
84971,5.38,0
84971,159.95,0
84971,81.45,0
84971,1.98,0
84971,10,0
84972,9.82,0
84972,1.29,0
84972,44.9,0
84973,282.99,0
84974,1.79,0
84975,10,0
84975,19.99,0
84975,153.6,0
84977,9.99,0
84978,19.99,0
84978,19.99,0
84978,17.99,0
84979,4.49,0
84979,2.5,0
84981,1.98,0
84981,11.84,0
84982,161.5,0
84986,6.49,0
84987,128.19,0
84987,31.99,0
84988,1.79,0
84988,57.5,0
84988,12.1,0
84991,417.83,0
84991,52.95,0
84991,28,0
84992,1.79,0
84992,11.5,0
84993,0.89,0
84993,6.27,0
84993,8.99,0
84996,8.92,0
84996,127.48,0
84996,0.76,0
84996,234.9,0
84997,0.12,0
84997,10.94,0
84997,14.95,0
84997,5.99,0
84999,0.89,0
85000,0.76,0
85000,9.99,0
85001,154.99,0
85001,9.99,0
85001,19.99,0
85001,59.9,0
85002,46.13,0
85002,15,0
85003,65.07,0
85004,6.28,0
85004,2.08,0
85005,2.69,0
85006,4.99,0
85007,163,0
85008,0.76,0
85009,28.98,0
85009,1.79,0
85009,56.7,0
85009,13.85,0
85010,0.94,0
85010,202.94,0
85010,1.5,0
85011,4,0
85011,24.85,0
85011,90,0
85012,19.98,0
85012,31.51,0
85012,22.03,0
85012,89.99,0
85013,12.99,0
85014,282.89,0
85014,4.49,0
85015,5,0
85016,2.28,0
85016,78,0
85017,55.77,0
85017,14.9,0
85017,23,0
85017,32.88,0
85017,11,0
85018,99.95,0
85020,443.4,0
85020,83.63,0
85020,2.15,0
85020,75.66,0
85020,29.59,0
85021,21.15,0
85021,59.95,0
85023,12.03,0
85025,0.76,0
85026,21.85,0
85026,0.89,0
85027,2.69,0
85028,75.41,0
85029,0.89,0
85030,20,0
85031,77.92,0
85032,129,0
85033,15.27,0
85036,100,0
85037,1.98,0
85037,49,0
85038,200,0
85039,3.1,0
85039,0.89,0
85039,27.5,0
85040,0.99,0
85041,0.9,0
85043,7.64,0
85043,12,0
85044,15.24,0
85045,1,0
85045,3.96,0
85046,114.79,0
85046,88,0
85047,1,0
85048,284.73,0
85048,38,0
85048,9.16,0
85049,1,0
85049,284.96,0
85050,23.05,0
85050,17.06,0
85050,59.14,0
85051,13.99,0
85051,1,0
85051,33.99,0
85052,2,0
85052,0.76,0
85052,15,0
85053,1,0
85053,29,0
85053,45.9,0
85053,0.89,0
85054,33.89,0
85055,1,0
85055,83.89,0
85056,347.36,0
85056,10.54,0
85056,213.18,0
85056,5.99,0
85057,1,0
85057,1,0
85058,8,0
85058,376.14,0
85059,8.69,0
85059,50,0
85059,15.99,0
85059,1,0
85060,452.11,0
85060,2.27,0
85060,174.51,0
85061,36,0
85061,1,0
85061,0.89,0
85061,7.68,0
85062,9.51,0
85063,1,0
85063,17.82,0
85065,1,0
85066,118.09,0
85066,0.76,0
85067,0,0
85067,1,0
85068,13.99,0
85068,15,0
85069,96.62,0
85069,85.25,0
85069,1,0
85070,24.19,0
85071,8.27,0
85072,0.89,0
85072,1,0
85073,1,0
85073,223.02,0
85073,1229.31,0
85075,1,0
85076,12.99,0
85077,1061.17,0
85077,145,0
85078,1,0
85080,1,0
85080,9.99,0
85080,1.29,0
85080,116,0
85081,54.42,0
85082,68.6,0
85082,1,0
85082,22.79,0
85084,1,0
85085,1,0
85086,1,0
85086,3.58,0
85088,1,0
85089,15.99,0
85089,1.55,0
85090,134.7,0
85090,1,0
85090,1,0
85090,44.99,0
85091,77.07,0
85092,1,0
85094,48.5,0
85095,1,0
85095,2.68,0
85095,20,0
85096,1,0
85097,11.99,0
85099,1,0
85099,155,0
85099,90.8,0
85101,1,0
85101,2.99,0
85102,2.33,0
85102,100,0
85103,52.2,0
85103,2.92,0
85103,1,0
85103,3,0
85104,3.79,0
85104,316.53,0
85104,24.45,0
85105,1,0
85105,63.7,0
85107,0.99,0
85107,161.12,0
85107,200,0
85107,1,0
85107,69.32,0
85108,94.37,0
85108,194.78,0
85109,46.12,0
85109,1,0
85111,20.75,0
85111,1,0
85112,105.17,0
85113,2.33,0
85113,1,0
85114,35,0
85114,1,0
85115,93.59,0
85115,16.66,0
85115,1,0
85115,44.99,0
85117,164,0
85117,5.48,0
85117,1,0
85118,202.15,0
85118,112.18,0
85118,150,0
85118,17.35,0
85119,5,0
85119,1,0
85120,85.25,0
85120,16.3,0
85120,9.99,0
85121,94.37,0
85122,1,0
85122,6.28,0
85122,131.25,0
85123,49.98,0
85123,51.06,0
85124,1,0
85124,2.88,0
85127,1.98,0
85128,77.86,0
85130,5.49,0
85130,29.95,0
85132,7.98,0
85132,10.65,0
85133,218.21,0
85134,1,0
85134,1,0
85134,15.73,0
85134,25.83,0
85135,13.08,0
85135,0.89,0
85138,43.51,0
85139,29,0
85139,49,0
85140,29.99,0
85141,672,0
85141,37.57,0
85142,1091.67,0
85143,16.2,0
85145,616.45,0
85145,0.01,0
85146,5.36,0
85147,152,0
85151,3.99,0
85151,182.25,0
85153,4.53,0
85153,0.76,0
85154,0.76,0
85154,2063.04,0
85154,170.5,0
85154,84.9,0
85154,49.82,0
85155,12.01,0
85155,40,0
85157,4.49,0
85158,10.44,0
85159,28.53,0
85160,200.57,0
85160,231.16,0
85160,54.61,0
85160,7.43,0
85160,7.56,0
85161,26.25,0
85161,10.59,0
85161,7.61,0
85162,273.05,0
85163,8.48,0
85163,11.5,0
85166,17.99,0
85166,109.5,0
85166,15,0
85168,4,0
85168,39.69,0
85168,65.22,0
85169,11.5,0
85170,7.77,0
85171,1.79,0
85171,4.47,0
85171,0.76,0
85172,399,0
85173,104.79,0
85174,5.3,0
85174,23.41,0
85176,8.99,0
85176,1.98,0
85176,126.47,0
85177,1203.04,0
85177,38.48,0
85178,4.54,0
85180,118.76,0
85180,3.76,0
85181,2,1
85182,0,0
85182,7.68,0
85182,4.49,0
85182,5,0
85183,10,0
85184,181.19,0
85184,1.98,0
85185,143.22,0
85186,22.37,0
85186,30.14,0
85186,5.32,0
85187,18.4,0
85188,20.51,0
85188,15,0
85189,50,0
85190,12.82,0
85191,102.51,0
85192,35.89,0
85193,67.68,0
85194,398.8,0
85194,119.88,0
85195,36.05,0
85195,25,0
85195,18.58,0
85195,4.95,0
85197,14.97,0
85198,46.6,0
85198,0.99,0
85199,470.52,0
85199,9.99,0
85199,5.32,0
85199,44,0
85200,120,0
85200,0.89,0
85200,15.15,0
85201,0.12,0
85201,2.99,0
85201,412,0
85201,24,0
85202,5.48,0
85204,69.44,0
85205,6.45,0
85205,59.74,0
85206,25,0
85207,17.24,0
85208,0.99,0
85209,7.68,0
85209,218.79,0
85209,9.99,0
85210,15.21,0
85210,4.78,0
85211,1.79,0
85212,59.35,0
85213,57.12,0
85213,297,0
85215,3.4,0
85217,18.14,0
85217,9.03,0
85218,1.29,0
85218,2.28,0
85218,295,0
85218,19.95,0
85219,9.99,0
85219,0.89,0
85220,1.5,0
85222,7.18,0
85222,1.29,0
85224,20.29,0
85226,0.89,0
85226,39.59,0
85227,3.59,0
85227,40,0
85228,14.32,0
85229,50,0
85230,0.89,0
85230,98.8,0
85231,0.89,0
85232,10,0
85232,3.8,0
85234,9.99,0
85234,399.7,0
85235,1.98,0
85236,19.95,0
85237,18,0
85237,180.5,0
85240,9.99,0
85241,8,0
85242,15.4,0
85242,116.42,0
85243,0.89,0
85246,2.69,0
85247,15.27,0
85247,237,0
85248,59.34,0
85249,39.25,0
85250,21.1,0
85250,68.25,0
85250,34.8,0
85250,233.48,0
85251,1.62,0
85252,25,0
85253,1.57,0
85253,7.6,0
85253,12.17,0
85254,8.43,0
85254,275.98,0
85255,11.93,0
85255,541.4,0
85255,21.18,0
85256,1.98,0
85257,323.24,0
85258,18.62,0
85258,0.89,0
85259,32.7,0
85259,13.05,0
85261,15.79,0
85262,10.64,0
85263,363.82,0
85264,49.99,0
85266,622.49,0
85267,40,0
85269,430.93,0
85269,88,0
85270,450,0
85271,2.67,0
85272,382.18,0
85273,39.9,0
85275,6.28,0
85275,99.99,0
85275,3.73,0
85275,243.5,0
85276,9.51,0
85276,80,0
85277,189.38,0
85277,1,0
85278,10.3,0
85279,89.98,0
85280,4.01,0
85280,84.9,0
85281,29.99,0
85283,1017.28,0
85283,46.9,0
85284,12.99,0
85284,0.77,0
85285,0,1
85285,0,1
85285,252.92,1
85285,252.92,1
85285,9.5,0
85286,28,0
85286,7.68,0
85286,48.43,0
85286,26.5,0
85287,11.5,0
85288,4,0
85289,5.99,0
85290,54.2,0
85290,40,0
85291,0.89,0
85291,51,0
85291,2.69,0
85292,14.8,0
85293,8.99,0
85293,5.38,0
85293,44,0
85296,8.04,0
85296,1,0
85296,1.29,0
85296,8.68,0
85297,23.6,0
85297,0.76,0
85300,15.13,0
85300,1.98,0
85300,164.95,0
85301,22,0
85301,518,0
85302,74.99,0
85302,60.83,0
85303,30,0
85304,189.38,0
85304,59.9,0
85307,2.69,0
85307,5.41,0
85308,44.99,0
85308,10.4,0
85309,60.35,0
85309,1.29,0
85309,969.89,0
85309,1,0
85309,10.59,0
85310,24.74,0
85310,25,0
85312,2.69,0
85313,3.12,0
85315,79,0
85316,2.19,0
85317,20.94,0
85317,5.31,0
85317,18.5,0
85319,22.99,0
85319,12.98,0
85319,12.98,0
85319,4.06,0
85319,4.06,0
85319,452.74,0
85320,7.67,0
85321,56.38,0
85321,0,0
85323,63.48,0
85324,7.87,0
85325,75.27,0
85326,0,0
85327,12.31,0
85328,161.22,0
85329,16.98,0
85329,295.18,0
85330,48,0
85331,59.35,0
85331,30,0
85332,543.97,0
85332,1.79,0
85332,10.02,0
85332,80.6,0
85332,114.5,0
85333,1.29,0
85334,25.48,0
85337,233.9,0
85339,15.37,0
85339,7.61,0
85339,7,0
85342,20,0
85343,104.65,0
85343,2.99,0
85344,0.99,0
85344,150,0
85345,19.99,0
85346,111,0
85346,98,0
85346,19.91,0
85346,0.89,0
85347,0.23,0
85347,0.89,0
85348,976.39,0
85348,182,0
85348,8.92,0
85349,568.95,0
85349,0,0
85350,0.89,0
85350,28.85,0
85350,202.94,0
85350,47.9,0
85351,374.95,0
85352,372.61,0
85352,6.89,0
85352,45.85,0
85354,1,0
85355,14.95,0
85355,75,0
85356,57.46,0
85356,4.36,0
85356,36.31,0
85356,0,0
85357,339.48,0
85358,84.9,0
85359,1.59,0
85360,11.5,0
85360,584.16,0
85366,0.99,0
85368,53.2,0
85370,105.96,0
85371,1.98,0
85373,29.9,0
85374,93.8,0
85374,114.5,0
85374,2.49,0
85374,6.51,0
85375,12.31,0
85375,2.58,0
85375,0.89,0
85375,144.49,0
85376,1,0
85376,0.89,0
85376,16.76,0
85377,59.9,0
85377,31.29,0
85378,24.25,0
85378,20.05,0
85378,17.99,0
85379,8.99,0
85379,28.22,0
85380,9.99,0
85380,72.64,0
85382,8.91,0
85382,1.79,0
85383,31.55,0
85383,15.97,0
85384,228.17,0
85384,44.7,0
85385,5.99,0
85386,17.5,0
85387,84.95,0
85388,29.58,0
85389,30,0
85389,9.2,0
85389,581.06,0
85390,1.18,0
85391,4.48,0
85392,34.99,0
85395,149.14,0
85395,10.65,0
85396,30,0
85397,66.9,0
85397,46.91,0
85398,91.49,0
85400,19.99,0
85400,1,0
85401,18.35,0
85401,110.08,0
85402,2.69,0
85403,89,0
85403,114.48,0
85403,0.76,0
85403,1,0
85404,16,0
85405,14.99,0
85406,1.61,0
85407,118.37,0
85407,144.97,0
85409,31.35,0
85410,85.25,0
85411,0.99,0
85412,22.29,0
85413,399,0
85413,42.46,0
85414,5.99,0
85415,261.08,0
85415,1.98,0
85416,248.42,0
85417,49.99,0
85417,12,0
85418,369.86,0
85419,1.98,0
85419,196.2,0
85421,27.9,0
85423,75.35,0
85424,13.08,0
85425,1843.8,0
85427,21.68,0
85427,4.49,0
85428,3.69,0
85428,21.03,0
85428,1.98,0
85429,243.64,0
85429,0.77,0
85431,59.97,0
85432,172,0
85433,599,0
85433,236.14,0
85434,427.87,0
85434,0.99,0
85435,20.59,0
85435,8.99,0
85436,35.33,0
85438,0.76,0
85439,20.15,0
85440,44.99,0
85440,0.99,0
85441,49.96,0
85441,0.87,0
85443,19.71,0
85444,51.11,0
85445,45.9,0
85446,3.81,0
85446,1.98,0
85447,29.74,0
85447,7.99,0
85449,141.84,0
85449,477.73,0
85449,79.54,0
85450,9.99,0
85450,66.17,0
85450,56.71,0
85451,88.9,0
85451,6.02,0
85452,17.33,0
85455,9.46,0
85455,8.99,0
85455,1,0
85456,102,0
85457,65.74,0
85457,7.99,0
85458,6,0
85458,25.41,0
85459,100,0
85460,624.1,0
85461,10,0
85462,12.87,0
85463,20.89,0
85465,64.94,0
85465,136,0
85465,2.58,0
85466,114.9,0
85469,188.95,0
85469,19.99,0
85470,0.76,0
85470,148,0
85470,7.99,0
85470,63.99,0
85470,82.58,0
85470,22.5,0
85472,852.99,0
85473,2.37,0
85473,7.95,0
85474,24.75,0
85474,23.19,0
85475,9.42,0
85475,1.99,0
85475,7.99,0
85478,139,0
85478,1.29,0
85479,53.85,0
85479,0.89,0
85480,14.71,0
85481,72.72,0
85481,30,0
85482,1.29,0
85483,28.75,0
85483,49.95,0
85484,21.49,0
85486,3.99,0
85487,378.32,0
85487,0.12,0
85488,0.89,0
85490,208.04,0
85491,8.99,0
85493,0.89,0
85495,7.99,0
85495,20.58,0
85496,45.9,0
85496,0.89,0
85499,25,0
85499,16.98,0
85500,69.35,0
85500,0.89,0
85501,45.35,0
85501,39.95,0
85502,1,0
85502,1,0
85504,95.52,0
85504,1.79,0
85505,52.33,0
85506,18.5,0
85507,2.69,0
85508,3,0
85509,1254.72,0
85509,48.99,0
85509,8.89,0
85510,6.49,0
85512,13.74,0
85513,15.47,0
85513,12.99,0
85514,10,0
85514,3.57,0
85515,9.99,0
85515,1.98,0
85515,9.99,0
85516,88,0
85518,4.84,0
85518,11.36,0
85518,118,0
85518,52.9,0
85519,170.13,0
85519,83.85,0
85520,8.49,0
85521,50,0
85522,26.99,0
85522,459,0
85523,6.99,0
85523,152,0
85525,8.04,0
85527,349,0
85529,1,0
85529,6.49,0
85531,1000,0
85532,45,0
85533,40.08,0
85534,1078,0
85535,159.8,0
85536,0.77,0
85536,50.61,0
85537,1,0
85537,8.95,0
85537,11.5,0
85539,50.52,0
85539,97.9,0
85540,6.99,0
85540,872.58,0
85540,0.89,0
85541,10,0
85541,1.98,0
85541,9.99,0
85542,53.78,0
85542,6.99,0
85542,1.79,0
85543,31.46,0
85544,19.3,0
85546,9.22,0
85550,99.23,0
